policy_version,policy_version_name,application_period,policy_decision,accounts,matured_accounts,observed_bad_accounts,observed_bad_rate_matured,outcome_status,exposure,avg_pd,expected_loss,exceptions,overrides,approve_cutoff,manual_upper_cutoff,segment_overlay_enabled,data_layer,data_status,source_project,source_version,claim_boundary,as_of_period
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-05,DECLINE,2365,2365,959,0.4054968287526427,ASSESSABLE,28815850.0,0.33170742913150686,4148866.1625572387,746,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-05
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-05,MANUAL_REVIEW,7480,7480,2231,0.2982620320855615,ASSESSABLE,103897725.0,0.23838835420967106,10590809.610244023,232,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-05
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-06,APPROVE,10497,10497,1817,0.1730970753548633,ASSESSABLE,160016400.0,0.14559199550595295,8257498.031821054,75,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-06
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-06,DECLINE,1887,1887,769,0.4075251722310546,ASSESSABLE,24138050.0,0.33170742913150686,3498780.6356264455,344,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-06
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-06,MANUAL_REVIEW,8348,8348,2454,0.29396262577862964,ASSESSABLE,117490425.0,0.2366991745286978,11911848.578742836,140,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-06
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-07,APPROVE,10294,10294,2067,0.20079658053234894,ASSESSABLE,151134400.0,0.14799557706903071,8065839.201374674,0,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-07
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-07,DECLINE,2145,2145,902,0.4205128205128205,ASSESSABLE,26471400.0,0.33170742913150675,3882820.5507297423,0,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-07
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-07,MANUAL_REVIEW,9285,9285,2812,0.30285406569736134,ASSESSABLE,125737450.0,0.23736083161804114,12802080.376964979,0,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-07
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-08,APPROVE,10541,10541,2058,0.19523764348733516,ASSESSABLE,156996175.0,0.14851414032788599,8411290.059599694,0,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-08
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-08,DECLINE,2126,2126,891,0.4190968955785513,ASSESSABLE,26438475.0,0.3317074291315068,3895290.925674227,3,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-08
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-08,MANUAL_REVIEW,9591,9591,2873,0.29955166301741215,ASSESSABLE,132287125.0,0.23671589449268812,13474301.274788368,0,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-08
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-09,APPROVE,8270,8270,1509,0.18246674727932286,ASSESSABLE,121531325.0,0.14574146099181948,6323227.472848394,5,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-09
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-09,DECLINE,1577,1577,648,0.4109067850348763,ASSESSABLE,18872750.0,0.3317074291315068,2787593.273419912,37,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-09
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-09,MANUAL_REVIEW,7059,7059,2045,0.28970109080606316,ASSESSABLE,97071150.0,0.2364225867037282,9841737.059033003,14,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-09
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-10,APPROVE,9414,9414,1563,0.16602931803696622,ASSESSABLE,138554325.0,0.14629993823253537,7253134.282481195,10,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-10
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-10,DECLINE,1798,1798,682,0.3793103448275862,ASSESSABLE,21603050.0,0.3317074291315068,3165246.8253901405,89,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-10
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-10,MANUAL_REVIEW,7740,7740,2008,0.2594315245478036,ASSESSABLE,103837075.0,0.23681042614728348,10498091.350570675,20,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-10
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-11,APPROVE,9170,9170,1644,0.17928026172300982,ASSESSABLE,135646300.0,0.14817536697002495,7198684.967573354,15,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-11
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-11,DECLINE,1807,1807,710,0.3929164360819037,ASSESSABLE,21912675.0,0.33170742913150686,3206071.219669357,106,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-11
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-11,MANUAL_REVIEW,8017,8017,2256,0.28140202070599973,ASSESSABLE,108743475.0,0.23686715841510464,11017274.119599568,21,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-11
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-12,APPROVE,9081,9081,1636,0.18015637044378371,ASSESSABLE,132473100.0,0.14642611506098388,6940586.854661759,13,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-12
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-12,DECLINE,2198,2198,856,0.38944494995450407,ASSESSABLE,26553225.0,0.3317074291315068,3880602.5890048547,132,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-12
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-12,MANUAL_REVIEW,8087,8087,2335,0.2887350068010387,ASSESSABLE,110792425.0,0.23713947083948472,11274913.395020254,26,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-12
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-01,APPROVE,8179,8179,1352,0.16530138158699106,ASSESSABLE,124496625.0,0.14514786910720262,6477690.784976814,6,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-01
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-01,DECLINE,1638,1638,647,0.394993894993895,ASSESSABLE,20701175.0,0.33170742913150686,3022201.147797755,84,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-01
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-01,MANUAL_REVIEW,6574,6574,1719,0.26148463644660785,ASSESSABLE,92464350.0,0.23697612166384288,9392907.641949244,31,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-01
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-02,APPROVE,6735,6735,1165,0.17297698589458055,ASSESSABLE,102917300.0,0.14541531547081463,5365461.934772862,12,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-02
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-02,DECLINE,1299,1299,498,0.3833718244803695,ASSESSABLE,16727875.0,0.33170742913150686,2441508.1516264146,86,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-02
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-02,MANUAL_REVIEW,5432,5432,1464,0.2695139911634757,ASSESSABLE,77611200.0,0.23699515928417986,7866391.165817724,14,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-02
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-03,APPROVE,8630,8630,1428,0.16546929316338355,ASSESSABLE,130649825.0,0.14427673107497715,6713698.810485722,37,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-03
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-03,DECLINE,1522,1522,576,0.37844940867279897,ASSESSABLE,19993125.0,0.33170742913150686,2921248.313693585,126,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-03
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-03,MANUAL_REVIEW,6849,6849,1896,0.2768287341217696,ASSESSABLE,94805250.0,0.2366190716563353,9626030.868425377,20,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-03
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-04,APPROVE,6727,6727,1152,0.17125018581834398,ASSESSABLE,99951825.0,0.1437102796805935,5087005.299679669,35,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-04
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-04,DECLINE,1231,1231,501,0.40698619008935827,ASSESSABLE,16562475.0,0.3317074291315068,2403135.5728096236,158,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-04
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-04,MANUAL_REVIEW,5137,5137,1464,0.28499124002335996,ASSESSABLE,71619825.0,0.2374075295181028,7256836.056351736,47,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-04
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-05,APPROVE,8085,8085,1399,0.17303648732220162,ASSESSABLE,119830650.0,0.14339213825061958,6083489.41417384,51,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-05
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-05,DECLINE,1548,1548,632,0.4082687338501292,ASSESSABLE,20404925.0,0.33170742913150686,2972792.9945211876,177,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-05
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-05,MANUAL_REVIEW,6510,6510,1835,0.2818740399385561,ASSESSABLE,86971425.0,0.2376668259988098,8861662.682147797,39,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-05
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-06,APPROVE,7854,7854,1304,0.16603004838298957,ASSESSABLE,114943025.0,0.14297643509215294,5816747.654370612,51,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-06
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-06,DECLINE,1333,1333,558,0.4186046511627907,ASSESSABLE,17274250.0,0.3317074291315068,2507965.9009066266,159,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-06
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-06,MANUAL_REVIEW,6031,6031,1736,0.2878461283369259,ASSESSABLE,81392600.0,0.23731643065121089,8298748.868365516,52,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-06
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-07,APPROVE,7608,7608,1291,0.16968980021030494,ASSESSABLE,109058375.0,0.14298604013137178,5549058.392310638,44,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-07
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-07,DECLINE,1487,1487,603,0.4055144586415602,ASSESSABLE,18944925.0,0.3317074291315068,2750694.9682718962,205,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-07
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-07,MANUAL_REVIEW,5847,5847,1704,0.2914315033350436,ASSESSABLE,78744550.0,0.23757748821177457,8027859.367162508,62,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-07
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-08,APPROVE,8075,8075,1374,0.1701547987616099,ASSESSABLE,114546625.0,0.14270923763108675,5775846.85065558,73,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-08
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-08,DECLINE,1389,1389,532,0.3830093592512599,ASSESSABLE,18439125.0,0.33170742913150686,2681997.696283903,248,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-08
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-08,MANUAL_REVIEW,5999,5999,1635,0.2725454242373729,ASSESSABLE,78749675.0,0.23731983944706117,8034789.709620198,71,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-08
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-09,APPROVE,7035,7035,1286,0.1828002842928216,ASSESSABLE,105012625.0,0.14110844692210298,5180447.032884492,179,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-09
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-09,DECLINE,1438,1438,593,0.41237830319888735,ASSESSABLE,20741600.0,0.33170742913150686,2974748.2439622036,446,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-09
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-09,MANUAL_REVIEW,4899,4899,1460,0.2980200040824658,ASSESSABLE,69760875.0,0.237559209439214,7061817.604713814,177,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-09
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-10,APPROVE,6732,6732,1158,0.17201426024955438,ASSESSABLE,99357400.0,0.1399976099127641,4856055.973472558,212,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-10
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-10,DECLINE,1046,1046,391,0.3738049713193117,ASSESSABLE,14616225.0,0.3317074291315068,2077506.0189020934,362,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-10
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-10,MANUAL_REVIEW,4117,4117,1090,0.2647558902113189,ASSESSABLE,56594500.0,0.23607691831775693,5657077.968593512,228,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-10
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2017-11,APPROVE,6995,6995,1132,0.16182987848463187,ASSESSABLE,105179650.0,0.13880115018166478,5057067.437171295,190,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-11
